file,class,method,variable,usage
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RootPrecision.java,RootPrecision,squareRoot/2[int,int],rv,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RootPrecision.java,RootPrecision,squareRoot/2[int,int],root,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RootPrecision.java,RootPrecision,squareRoot/2[int,int],precision,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RootPrecision.java,RootPrecision,squareRoot/2[int,int],N,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/KruskalsAlgorithm.java,Graph,KruskalMST/0,result,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/KruskalsAlgorithm.java,Graph,KruskalMST/0,e,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/KruskalsAlgorithm.java,Graph,KruskalMST/0,v,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/KruskalsAlgorithm.java,Graph,KruskalMST/0,x,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/KruskalsAlgorithm.java,Graph,KruskalMST/0,i,16
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/KruskalsAlgorithm.java,Graph,KruskalMST/0,y,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/KruskalsAlgorithm.java,Graph,KruskalMST/0,subsets,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/KruskalsAlgorithm.java,Graph,KruskalMST/0,next_edge,4
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/KruskalsAlgorithm.java,Graph,Union/3[Graph.subset,int,int],yroot,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/KruskalsAlgorithm.java,Graph,Union/3[Graph.subset,int,int],x,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/KruskalsAlgorithm.java,Graph,Union/3[Graph.subset,int,int],y,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/KruskalsAlgorithm.java,Graph,Union/3[Graph.subset,int,int],xroot,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/KruskalsAlgorithm.java,Graph,Union/3[Graph.subset,int,int],subsets,10
