file,class,method,variable,usage
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,closestPair/2[divideconquer.ClosestPair.Location[],int],j,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,closestPair/2[divideconquer.ClosestPair.Location[],int],divideArray,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,closestPair/2[divideconquer.ClosestPair.Location[],int],point1,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,closestPair/2[divideconquer.ClosestPair.Location[],int],secondCount,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,closestPair/2[divideconquer.ClosestPair.Location[],int],point2,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,closestPair/2[divideconquer.ClosestPair.Location[],int],minNum,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,xPartition/3[divideconquer.ClosestPair.Location[],int,int],a,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,xPartition/3[divideconquer.ClosestPair.Location[],int,int],x,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,xPartition/3[divideconquer.ClosestPair.Location[],int,int],j,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,main/1[java.lang.String[]],array,20
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,main/1[java.lang.String[]],x,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,main/1[java.lang.String[]],i,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,main/1[java.lang.String[]],y,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,main/1[java.lang.String[]],cp,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,main/1[java.lang.String[]],point1,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,main/1[java.lang.String[]],point2,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,yPartition/3[divideconquer.ClosestPair.Location[],int,int],a,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,yPartition/3[divideconquer.ClosestPair.Location[],int,int],y,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,yPartition/3[divideconquer.ClosestPair.Location[],int,int],j,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,ClosestPair/1[int],array,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,ClosestPair/1[int],numberPoints,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,bruteForce/1[divideconquer.ClosestPair.Location[]],x,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,bruteForce/1[divideconquer.ClosestPair.Location[]],y,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,bruteForce/1[divideconquer.ClosestPair.Location[]],i,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,bruteForce/1[divideconquer.ClosestPair.Location[]],j,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,bruteForce/1[divideconquer.ClosestPair.Location[]],arrayParam,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,bruteForce/1[divideconquer.ClosestPair.Location[]],point1,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,bruteForce/1[divideconquer.ClosestPair.Location[]],point2,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/ClosestPair.java,divideconquer.ClosestPair,bruteForce/1[divideconquer.ClosestPair.Location[]],minNum,4
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Cycles.java,Cycles,dfs/3[java.lang.Integer,java.lang.Integer,java.util.ArrayList<java.lang.Integer>],nodes,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Cycles.java,Cycles,dfs/3[java.lang.Integer,java.lang.Integer,java.util.ArrayList<java.lang.Integer>],visited,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Cycles.java,Cycles,dfs/3[java.lang.Integer,java.lang.Integer,java.util.ArrayList<java.lang.Integer>],adjacencyMatrix,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Cycles.java,Cycles,dfs/3[java.lang.Integer,java.lang.Integer,java.util.ArrayList<java.lang.Integer>],cycles,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Cycles.java,Cycles,start/0,nodes,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Cycles.java,Cycles,start/0,adjacencyMatrix,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Cycles.java,Cycles,Cycle/0,nodes,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Cycles.java,Cycles,Cycle/0,edges,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Cycles.java,Cycles,Cycle/0,adjacencyMatrix,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Cycles.java,Cycles,Cycle/0,visited,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Cycles.java,Cycles,printAll/0,cycles,4
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/StackArrayList.java,StackArrayList,StackArrayList/0,stackList,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/StackArrayList.java,StackArrayList,peek/0,stackList,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/StackArrayList.java,StackArrayList,isEmpty/0,stackList,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/StackArrayList.java,StackArrayList,push/1[int],stackList,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/StackArrayList.java,StackArrayList,pop/0,stackList,4
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CircularBuffer.java,CircularBuffer,writeToCharBuffer/1[char],_readable_data,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CircularBuffer.java,CircularBuffer,writeToCharBuffer/1[char],_buffer,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CircularBuffer.java,CircularBuffer,writeToCharBuffer/1[char],_buffer_size,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CircularBuffer.java,CircularBuffer,writeToCharBuffer/1[char],_write_index,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CircularBuffer.java,CircularBuffer,CircularBuffer/1[int],_buffer,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CircularBuffer.java,CircularBuffer,CircularBuffer/1[int],_buffer_size,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CircularBuffer.java,CircularBuffer,readOutChar/0,_readable_data,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CircularBuffer.java,CircularBuffer,readOutChar/0,_read_index,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CircularBuffer.java,CircularBuffer,readOutChar/0,_buffer,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CircularBuffer.java,CircularBuffer,getTrueIndex/1[int],_buffer_size,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Ford_Fulkerson.java,Ford_Fulkerson,networkFlow/2[int,int],INF,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Ford_Fulkerson.java,Ford_Fulkerson,networkFlow/2[int,int],V,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Ford_Fulkerson.java,Ford_Fulkerson,networkFlow/2[int,int],flow,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Ford_Fulkerson.java,Ford_Fulkerson,networkFlow/2[int,int],capacity,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Ford_Fulkerson.java,Ford_Fulkerson,main/1[java.lang.String[]],V,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Ford_Fulkerson.java,Ford_Fulkerson,main/1[java.lang.String[]],capacity,10
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,insert/1[RedBlackBST.Node],nil,4
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,insert/1[RedBlackBST.Node],B,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,insert/1[RedBlackBST.Node],R,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,insert/1[RedBlackBST.Node],root,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,fixTree/1[RedBlackBST.Node],nil,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,fixTree/1[RedBlackBST.Node],R,7
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,fixTree/1[RedBlackBST.Node],B,7
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,fixTree/1[RedBlackBST.Node],root,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,rotateRight/1[RedBlackBST.Node],nil,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,rotateRight/1[RedBlackBST.Node],root,7
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,delete/1[RedBlackBST.Node],nil,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,delete/1[RedBlackBST.Node],B,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,delete/1[RedBlackBST.Node],root,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,findNode/2[RedBlackBST.Node,RedBlackBST.Node],nil,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,findNode/2[RedBlackBST.Node,RedBlackBST.Node],root,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,printTree/1[RedBlackBST.Node],nil,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,printTree/1[RedBlackBST.Node],R,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,deleteDemo/0,root,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,transplant/2[RedBlackBST.Node,RedBlackBST.Node],nil,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,transplant/2[RedBlackBST.Node,RedBlackBST.Node],root,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,rotateLeft/1[RedBlackBST.Node],nil,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,rotateLeft/1[RedBlackBST.Node],root,6
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,treeMinimum/1[RedBlackBST.Node],nil,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,insertDemo/0,root,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,printTreepre/1[RedBlackBST.Node],nil,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,printTreepre/1[RedBlackBST.Node],R,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,deleteFixup/1[RedBlackBST.Node],B,16
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,deleteFixup/1[RedBlackBST.Node],R,10
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/RedBlackBST.java,RedBlackBST,deleteFixup/1[RedBlackBST.Node],root,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SkylineProblem.java,SkylineProblem,findSkyline/2[int,int],left,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SkylineProblem.java,SkylineProblem,findSkyline/2[int,int],start,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SkylineProblem.java,SkylineProblem,findSkyline/2[int,int],end,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SkylineProblem.java,SkylineProblem,findSkyline/2[int,int],right,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SkylineProblem.java,SkylineProblem,findSkyline/2[int,int],building,3
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SkylineProblem.java,SkylineProblem,findSkyline/2[int,int],height,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SkylineProblem.java,SkylineProblem,mergeSkyline/2[java.util.ArrayList<SkylineProblem.Skyline>,java.util.ArrayList<SkylineProblem.Skyline>],sky2,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SkylineProblem.java,SkylineProblem,mergeSkyline/2[java.util.ArrayList<SkylineProblem.Skyline>,java.util.ArrayList<SkylineProblem.Skyline>],sky1,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SkylineProblem.java,SkylineProblem,mergeSkyline/2[java.util.ArrayList<SkylineProblem.Skyline>,java.util.ArrayList<SkylineProblem.Skyline>],get,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SkylineProblem.java,SkylineProblem,mergeSkyline/2[java.util.ArrayList<SkylineProblem.Skyline>,java.util.ArrayList<SkylineProblem.Skyline>],coordinates,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SkylineProblem.java,SkylineProblem,mergeSkyline/2[java.util.ArrayList<SkylineProblem.Skyline>,java.util.ArrayList<SkylineProblem.Skyline>],height,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SkylineProblem.java,SkylineProblem,run/0,building,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SkylineProblem.java,SkylineProblem,add/3[int,int,int],count,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/SkylineProblem.java,SkylineProblem,add/3[int,int,int],building,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Armstrong.java,Armstrong,inputInt/1[java.lang.String],scan,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/Armstrong.java,Armstrong,main/1[java.lang.String[]],scan,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MaxHeap.java,DataStructures.Heaps.MaxHeap,MaxHeap/1[java.util.List<DataStructures.Heaps.HeapElement>],maxHeap,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MaxHeap.java,DataStructures.Heaps.MaxHeap,getElementKey/1[int],maxHeap,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MaxHeap.java,DataStructures.Heaps.MaxHeap,extractMax/0,maxHeap,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MaxHeap.java,DataStructures.Heaps.MaxHeap,getElement/1[int],maxHeap,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MaxHeap.java,DataStructures.Heaps.MaxHeap,deleteElement/1[int],maxHeap,8
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MaxHeap.java,DataStructures.Heaps.MaxHeap,insertElement/1[DataStructures.Heaps.HeapElement],maxHeap,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MaxHeap.java,DataStructures.Heaps.MaxHeap,toggleDown/1[int],maxHeap,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MaxHeap.java,DataStructures.Heaps.MaxHeap,toggleUp/1[int],maxHeap,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/MaxHeap.java,DataStructures.Heaps.MaxHeap,swap/2[int,int],maxHeap,4
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,removeByIndex/1[int],count,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,printList/0,head,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,printList/0,next,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,printList/0,cursorSpace,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,printList/0,start,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,printList/0,element,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,CursorLinkedList/0,head,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,CursorLinkedList/0,os,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,CursorLinkedList/0,count,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,indexOf/1[T],head,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,indexOf/1[T],cursorSpace,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,indexOf/1[T],count,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,alloc/0,next,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,alloc/0,cursorSpace,4
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,alloc/0,os,2
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,alloc/0,availableNodeIndex,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,remove/1[T],head,5
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,remove/1[T],next,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,remove/1[T],cursorSpace,7
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,remove/1[T],count,1
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,remove/1[T],prev_index,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,remove/1[T],element,0
/Users/rachitshah/OneDrive/NCSU/sem 2/se/project/csc510-project/CodeQualityPortal/CodeQualityPortal/temp/CursorLinkedList.java,CursorLinkedList,remove/1[T],current_index,0
